Station Name: Oak_Park
Station Height: 62 M 
Latitude:52.857  ,Longitude: -6.909
 10 cm Soil Temperatures in deg C
 Potential Evapotranspiration, Evaporation, Well/Moderately/Poorly Drained Soil Moisture Deficits in mm 
 Global Radiation in Joules/cm sq.

,date,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad,
,06-jan-2009,0.3,0.008,0.125,4.501,4.501,-1.187,321,
,07-jan-2009,-0.3,0.000,0.122,4.501,4.501,-1.128,361,
,08-jan-2009,-0.6,0.062,0.160,4.560,4.560,-1.010,377,
,09-jan-2009,-0.3,0.331,0.442,4.678,4.678,-0.829,151,
,10-jan-2009,0.7,0.665,0.896,5.014,5.014,-0.422,109,
,11-jan-2009,6.2,0.531,0.846,0.000,-7.978,-10.000,35,
,12-jan-2009,6.4,0.273,0.371,0.000,-1.527,-10.000,189,
,13-jan-2009,4.0,0.066,0.133,0.000,-0.634,-10.000,352,
,14-jan-2009,3.5,0.316,0.501,0.000,-10.000,-10.000,68,
,15-jan-2009,7.4,0.188,0.300,0.000,-7.412,-10.000,223,
,16-jan-2009,5.3,0.393,0.534,0.000,-3.007,-10.000,127,
,17-jan-2009,4.3,0.650,0.923,0.000,-8.750,-10.000,93,
,18-jan-2009,2.4,0.405,0.533,0.000,-6.695,-10.000,308,
,19-jan-2009,2.9,0.254,0.352,0.000,-7.746,-10.000,311,
,20-jan-2009,2.0,0.423,0.555,0.423,0.423,-9.077,261,
,21-jan-2009,2.4,0.350,0.511,0.000,-9.329,-10.000,105,
,22-jan-2009,5.2,0.275,0.376,0.000,-3.525,-10.000,376,
,23-jan-2009,2.9,0.304,0.399,0.304,0.304,-9.196,470,
,24-jan-2009,2.3,0.132,0.226,0.000,-1.065,-10.000,400,
,25-jan-2009,3.6,0.384,0.536,0.000,-5.816,-10.000,212,
,26-jan-2009,4.3,0.277,0.396,0.000,-0.923,-10.000,475,
,27-jan-2009,5.7,0.243,0.338,0.000,-1.057,-10.000,203,
,28-jan-2009,3.7,0.224,0.374,0.224,0.224,-9.276,543,
,29-jan-2009,5.2,0.361,0.587,0.000,-3.515,-10.000,64,
,30-jan-2009,7.7,0.523,0.814,0.000,-10.000,-10.000,50,
,31-jan-2009,6.1,0.567,0.760,0.000,-6.133,-10.000,20,
,01-feb-2009,3.6,0.754,0.959,0.754,0.754,-8.746,240,
,02-feb-2009,1.3,0.507,0.688,0.000,-5.342,-10.000,252,
,03-feb-2009,1.0,0.227,0.353,0.000,-8.173,-10.000,228,
,04-feb-2009,1.7,0.394,0.556,0.000,-1.606,-10.000,293,
,05-feb-2009,1.8,0.431,0.621,0.000,-1.569,-10.000,155,
,06-feb-2009,1.3,0.453,0.643,0.453,0.453,-9.047,559,
,07-feb-2009,1.1,0.534,0.745,0.985,0.985,-8.061,675,
,08-feb-2009,0.7,0.440,0.633,0.000,-4.179,-10.000,460,
,09-feb-2009,0.8,0.314,0.475,0.314,0.314,-9.186,363,
,10-feb-2009,2.4,0.548,0.785,0.860,0.860,-8.179,768,
,11-feb-2009,2.4,0.398,0.601,1.256,1.256,-7.372,490,
,12-feb-2009,3.9,0.525,0.721,0.274,0.274,-7.978,337,
,13-feb-2009,5.9,0.443,0.634,0.716,0.716,-7.136,406,
,14-feb-2009,5.7,0.488,0.654,1.201,1.201,-6.291,236,
,15-feb-2009,6.7,0.645,0.936,1.839,1.839,-5.332,765,
,16-feb-2009,5.8,0.623,0.863,2.452,2.452,-4.442,493,
,17-feb-2009,7.1,0.939,1.214,3.370,3.370,-3.281,475,
,18-feb-2009,6.3,0.735,0.961,4.082,4.082,-2.382,178,
,19-feb-2009,6.3,0.452,0.605,4.218,4.218,-2.111,229,
,20-feb-2009,4.8,0.624,0.947,4.817,4.817,-1.382,750,
,21-feb-2009,4.7,0.598,0.844,5.390,5.390,-0.714,495,
,22-feb-2009,7.3,0.688,0.954,6.044,6.044,0.010,453,
,23-feb-2009,7.6,0.650,0.887,6.358,6.358,0.360,415,
,24-feb-2009,7.8,0.659,0.863,6.979,6.979,1.018,211,
,25-feb-2009,6.8,0.802,1.102,7.730,7.730,1.821,500,
,26-feb-2009,6.1,0.707,1.003,8.388,8.388,2.528,498,
,27-feb-2009,7.4,0.792,1.038,9.119,9.119,3.319,260,
,28-feb-2009,7.5,0.688,0.991,7.250,7.250,1.508,392,
,01-mar-2009,6.2,0.952,1.364,6.840,6.840,1.160,837,
,02-mar-2009,4.8,0.614,0.834,6.716,6.716,1.074,210,
,03-mar-2009,4.8,0.544,0.811,0.000,-3.373,-8.981,250,
,04-mar-2009,3.2,0.727,1.070,0.527,0.527,-8.005,691,
,05-mar-2009,3.6,0.985,1.417,0.807,0.807,-7.320,944,
,06-mar-2009,4.6,0.753,1.072,0.655,0.655,-7.101,516,
,07-mar-2009,7.4,1.202,1.640,0.250,0.250,-7.144,463,
,08-mar-2009,5.0,1.229,1.998,0.000,-1.824,-8.858,1024,
,09-mar-2009,4.6,0.798,1.275,0.000,-6.802,-10.000,725,
,10-mar-2009,7.6,0.850,1.201,0.000,-0.150,-9.650,571,
,11-mar-2009,9.0,1.146,1.621,1.146,1.146,-8.022,800,
,12-mar-2009,9.5,1.241,1.816,2.274,2.274,-6.480,1138,
,13-mar-2009,8.1,0.667,0.967,1.627,1.627,-6.789,235,
,14-mar-2009,8.1,1.684,2.417,3.186,3.186,-4.865,1210,
,15-mar-2009,8.2,1.390,1.984,4.536,4.536,-3.232,1129,
,16-mar-2009,8.3,1.229,1.736,5.714,5.714,-1.841,1042,
,17-mar-2009,8.2,1.361,1.986,7.005,7.005,-0.388,1376,
,18-mar-2009,8.1,1.347,1.974,8.167,8.167,0.879,1451,
,19-mar-2009,9.2,1.413,2.038,9.375,9.375,2.192,1331,
,20-mar-2009,8.2,1.303,1.929,10.567,10.567,3.495,1137,
,21-mar-2009,7.0,0.711,0.968,11.210,11.210,4.206,402,
,22-mar-2009,7.7,1.517,2.153,12.572,12.572,5.723,1175,
,23-mar-2009,7.8,1.440,2.157,13.548,13.548,6.864,897,
,24-mar-2009,6.9,1.205,1.789,14.505,14.505,7.969,836,
,25-mar-2009,8.6,2.164,3.246,16.384,16.384,10.134,1395,
,26-mar-2009,8.6,1.283,2.238,16.176,16.176,10.115,1225,
,27-mar-2009,6.6,1.649,2.586,16.383,16.383,10.562,1335,
,28-mar-2009,6.3,1.508,2.259,17.666,17.666,12.062,991,
,29-mar-2009,6.0,1.131,1.726,18.615,18.615,13.170,942,
,30-mar-2009,8.8,1.137,1.526,19.560,19.560,14.270,616,
,31-mar-2009,9.5,1.480,2.041,20.677,20.677,15.588,1043,
,01-apr-2009,9.7,1.451,1.962,21.855,21.855,16.957,855,
,02-apr-2009,9.9,1.926,2.697,23.399,23.399,18.749,1574,
,03-apr-2009,8.8,0.905,1.396,19.211,19.211,14.675,660,
,04-apr-2009,9.3,2.018,3.012,20.776,20.776,16.499,1729,
,05-apr-2009,7.4,1.354,1.974,21.475,21.475,17.365,1003,
,06-apr-2009,8.0,0.879,1.293,13.382,13.382,9.379,441,
,07-apr-2009,7.6,1.294,2.308,6.019,6.019,2.173,1192,
,08-apr-2009,8.8,2.207,3.303,5.205,5.205,1.480,1574,
,09-apr-2009,9.8,0.513,1.070,0.000,-7.306,-10.000,477,
,10-apr-2009,10.5,2.086,3.012,1.486,1.486,-8.014,1767,
,11-apr-2009,9.2,1.760,2.545,2.923,2.923,-6.153,1520,
,12-apr-2009,9.2,1.505,2.233,4.388,4.388,-4.340,1188,
,13-apr-2009,9.0,0.739,1.103,0.897,0.897,-7.584,346,
,14-apr-2009,9.6,1.479,2.131,0.364,0.364,-7.726,1036,
,15-apr-2009,9.1,0.711,0.935,0.173,0.173,-7.528,204,
,16-apr-2009,10.1,1.140,1.518,0.000,-3.488,-10.000,491,
,17-apr-2009,9.9,0.772,1.026,0.000,-0.828,-10.000,327,
,18-apr-2009,11.4,2.525,3.564,2.525,2.525,-6.975,2129,
,19-apr-2009,11.5,2.390,3.344,4.859,4.859,-4.237,1917,
,20-apr-2009,12.7,2.702,3.778,7.442,7.442,-1.323,2104,
,21-apr-2009,13.0,2.668,3.776,9.929,9.929,1.411,1949,
,22-apr-2009,11.3,1.337,2.030,10.945,10.945,2.547,772,
,23-apr-2009,11.8,1.019,1.386,6.063,6.063,-2.234,480,
,24-apr-2009,11.1,0.820,1.135,0.000,-8.862,-10.000,385,
,25-apr-2009,10.8,1.258,1.861,0.000,-10.000,-10.000,810,
,26-apr-2009,9.9,1.067,1.545,0.000,-2.533,-10.000,706,
,27-apr-2009,10.8,2.154,3.328,0.000,-2.246,-10.000,1986,
,28-apr-2009,11.7,2.244,3.139,2.144,2.144,-7.356,1903,
,29-apr-2009,11.3,1.032,1.518,0.000,-2.844,-10.000,647,
,30-apr-2009,13.0,2.383,3.261,0.383,0.383,-9.117,1572,
,01-may-2009,12.0,2.232,3.382,0.000,-1.792,-10.000,1559,
,02-may-2009,11.6,2.176,3.211,0.000,-2.424,-10.000,1714,
,03-may-2009,10.9,2.422,3.578,2.322,2.322,-7.178,1850,
,04-may-2009,10.5,1.391,1.970,2.884,2.884,-6.228,527,
,05-may-2009,12.1,2.470,3.542,5.289,5.289,-3.447,1165,
,06-may-2009,12.6,2.013,2.946,5.704,5.704,-2.762,970,
,07-may-2009,10.9,2.497,3.778,5.272,5.272,-2.927,1499,
,08-may-2009,10.1,2.725,4.452,6.366,6.366,-1.556,2150,
,09-may-2009,10.8,2.612,3.776,8.227,8.227,0.534,1722,
,10-may-2009,13.0,2.224,3.008,10.285,10.285,2.758,1516,
,11-may-2009,13.4,3.168,4.505,13.157,13.157,5.926,2309,
,12-may-2009,14.2,3.173,4.518,15.950,15.950,9.099,2427,
,13-may-2009,11.4,0.955,1.275,15.867,15.867,9.155,419,
,14-may-2009,12.7,1.165,1.520,15.864,15.864,9.320,614,
,15-may-2009,12.7,1.319,1.811,15.792,15.792,9.438,735,
,16-may-2009,11.4,1.873,3.050,5.997,5.997,-0.088,1308,
,17-may-2009,11.6,1.737,2.690,0.000,-0.260,-6.247,1319,
,18-may-2009,11.6,1.601,2.388,0.000,-10.000,-10.000,924,
,19-may-2009,12.6,2.139,3.215,0.000,-4.561,-10.000,1445,
,20-may-2009,12.9,1.941,2.788,0.341,0.341,-9.159,1287,
,21-may-2009,13.3,2.630,3.757,2.862,2.862,-6.172,1851,
,22-may-2009,14.6,2.491,3.502,4.288,4.288,-4.372,1489,
,23-may-2009,14.3,1.974,3.028,5.286,5.286,-3.079,1503,
,24-may-2009,14.7,3.367,4.889,8.491,8.491,0.442,2638,
,25-may-2009,14.6,2.016,2.710,10.152,10.152,2.258,1117,
,26-may-2009,12.9,3.004,4.668,12.078,12.078,4.462,2352,
,27-may-2009,13.4,1.553,2.350,9.660,9.660,2.214,890,
,28-may-2009,16.8,2.942,3.902,12.344,12.344,5.156,1662,
,29-may-2009,16.8,2.841,4.093,14.866,14.866,7.997,1938,
,30-may-2009,18.6,3.919,5.510,18.256,18.256,11.917,2795,
,31-may-2009,19.3,4.057,5.451,21.639,21.639,15.896,2811,
,01-jun-2009,20.7,4.195,5.532,25.009,25.009,19.844,2758,
,02-jun-2009,22.0,4.166,5.453,28.228,28.228,23.600,2523,
,03-jun-2009,22.1,3.733,5.146,31.003,31.003,26.825,2572,
,04-jun-2009,21.1,3.683,4.927,33.649,33.649,29.889,2564,
,05-jun-2009,19.8,2.539,3.686,35.411,35.411,31.923,1845,
,06-jun-2009,13.2,0.968,1.511,19.367,19.367,15.978,627,
,07-jun-2009,14.1,2.577,3.706,20.290,20.290,17.201,1672,
,08-jun-2009,13.8,1.843,2.640,21.493,21.493,18.611,1237,
,09-jun-2009,15.4,2.801,3.892,23.647,23.647,21.071,1904,
,10-jun-2009,15.0,2.093,2.784,24.990,24.990,22.632,1301,
,12-jun-2009,15.6,2.277,3.217,1.477,1.477,1.477,1389,
,13-jun-2009,18.1,3.785,5.690,5.111,5.111,5.162,2794,
,14-jun-2009,16.9,2.399,3.311,4.298,4.298,4.460,1536,
,15-jun-2009,17.2,2.824,3.842,6.612,6.612,6.884,1952,
,16-jun-2009,18.2,3.628,5.238,9.122,9.122,9.613,2496,
,17-jun-2009,16.1,2.197,3.390,0.000,-10.000,-10.000,1461,
,18-jun-2009,14.3,2.705,3.960,2.005,2.005,-7.495,1587,
,19-jun-2009,14.6,3.019,4.460,4.969,4.969,-4.101,1902,
,20-jun-2009,16.5,3.174,4.345,7.999,7.999,-0.723,1777,
,21-jun-2009,17.7,2.641,3.457,10.048,10.048,1.554,1357,
,22-jun-2009,20.6,2.713,3.541,12.513,12.513,4.268,1521,
,23-jun-2009,22.5,4.108,5.399,16.154,16.154,8.375,2417,
,24-jun-2009,22.6,4.369,5.997,19.882,19.882,12.745,2964,
,25-jun-2009,22.4,3.692,4.869,22.806,22.806,16.235,2152,
,26-jun-2009,19.4,1.663,2.157,13.524,13.524,7.194,819,
,27-jun-2009,19.7,3.290,4.436,16.409,16.409,10.484,2030,
,28-jun-2009,18.5,2.533,3.473,15.964,15.964,10.404,1572,
,29-jun-2009,18.3,2.172,2.810,17.721,17.721,12.467,1041,
,30-jun-2009,18.8,2.850,3.908,19.911,19.911,15.047,1636,
,01-jul-2009,19.1,1.252,1.678,15.037,15.037,10.336,588,
,02-jul-2009,18.5,1.454,1.929,1.892,1.892,-2.615,707,
,03-jul-2009,19.2,3.532,5.198,5.163,5.163,0.848,2364,
,04-jul-2009,17.9,3.042,4.393,0.000,-9.637,-10.000,1917,
,05-jul-2009,17.1,2.488,3.727,0.000,-1.312,-10.000,1745,
,06-jul-2009,16.6,2.303,3.230,0.000,-2.797,-10.000,1561,
,07-jul-2009,16.8,3.329,4.652,3.329,3.329,-6.171,1872,
,08-jul-2009,16.5,2.782,3.702,6.027,6.027,-3.080,1435,
,09-jul-2009,16.7,2.468,3.298,8.360,8.360,-0.458,1409,
,10-jul-2009,16.0,1.588,2.163,8.127,8.127,-0.548,1067,
,11-jul-2009,17.1,1.290,1.827,0.000,-10.000,-10.000,685,
,12-jul-2009,16.9,2.767,3.985,0.000,-3.033,-10.000,1714,
,13-jul-2009,16.3,1.727,2.511,0.000,-9.073,-10.000,1139,
,14-jul-2009,17.0,2.603,3.490,0.000,-7.797,-10.000,1515,
,15-jul-2009,17.2,3.066,4.131,2.866,2.866,-6.634,1870,
,16-jul-2009,16.7,2.017,2.642,0.000,-1.170,-10.000,1129,
,17-jul-2009,16.3,3.540,5.044,3.440,3.440,-6.060,2162,
,18-jul-2009,15.5,1.739,2.396,1.824,1.824,-7.319,1008,
,19-jul-2009,16.6,3.016,4.128,3.390,3.390,-5.337,1859,
,20-jul-2009,16.3,3.026,4.184,6.322,6.322,-2.044,1748,
,21-jul-2009,16.6,2.620,4.113,0.192,0.192,-7.922,1932,
,22-jul-2009,16.6,2.313,3.127,1.001,1.001,-6.713,1144,
,23-jul-2009,16.5,2.571,3.451,0.000,-4.251,-10.000,1370,
,24-jul-2009,16.7,2.874,3.926,0.874,0.874,-8.626,1777,
,25-jul-2009,16.3,2.882,4.109,1.333,1.333,-7.713,1902,
,26-jul-2009,16.7,2.529,3.732,0.000,-2.868,-10.000,1493,
,27-jul-2009,16.7,3.680,5.252,3.580,3.580,-5.920,2249,
,28-jul-2009,15.6,1.671,2.513,0.897,0.897,-8.253,1021,
,29-jul-2009,15.4,2.165,2.976,2.845,2.845,-5.875,1366,
,30-jul-2009,15.8,3.492,4.982,6.247,6.247,-2.089,2265,
,31-jul-2009,14.6,0.826,1.290,0.000,-3.775,-10.000,433,
,01-aug-2009,15.5,2.656,3.936,2.556,2.556,-6.944,1760,
,02-aug-2009,15.0,2.438,3.396,4.837,4.837,-4.259,1431,
,03-aug-2009,16.4,2.058,2.975,0.004,0.004,-8.789,1110,
,04-aug-2009,17.3,2.703,3.864,2.607,2.607,-5.746,1534,
,05-aug-2009,16.8,3.525,5.043,6.049,6.049,-1.934,2128,
,06-aug-2009,16.0,2.347,3.107,8.066,8.066,0.309,1253,
,07-aug-2009,16.3,2.718,3.653,10.585,10.585,3.028,1691,
,08-aug-2009,17.2,2.492,3.300,8.037,8.037,0.720,1281,
,09-aug-2009,17.5,1.921,2.585,9.418,9.418,2.241,1031,
,10-aug-2009,17.8,2.087,2.954,10.226,10.226,3.228,1280,
,11-aug-2009,18.7,2.571,3.509,12.559,12.559,5.799,1522,
,12-aug-2009,18.9,2.246,2.977,13.748,13.748,7.245,1157,
,13-aug-2009,17.9,2.287,3.008,15.749,15.749,9.532,1237,
,14-aug-2009,17.9,2.221,2.975,17.552,17.552,11.652,1018,
,15-aug-2009,18.1,2.290,3.397,14.277,14.277,8.705,1536,
,16-aug-2009,16.4,2.179,2.939,15.973,15.973,10.684,1008,
,17-aug-2009,17.9,3.055,4.147,18.384,18.384,13.518,1726,
,18-aug-2009,17.3,1.429,2.009,18.774,18.774,14.097,655,
,19-aug-2009,17.9,1.715,2.380,11.196,11.196,6.741,771,
,20-aug-2009,17.3,2.073,3.121,0.000,-10.000,-10.000,1466,
,21-aug-2009,15.7,3.043,4.370,2.143,2.143,-7.357,2064,
,22-aug-2009,15.6,2.235,3.299,2.435,2.435,-6.654,1605,
,23-aug-2009,16.7,1.489,2.101,1.791,1.791,-6.932,671,
,24-aug-2009,15.3,2.389,3.495,2.042,2.042,-6.296,1680,
,25-aug-2009,15.6,2.659,3.699,3.651,3.651,-4.322,1635,
,26-aug-2009,16.8,1.784,2.480,0.000,-4.424,-10.000,897,
,27-aug-2009,14.8,1.358,2.022,0.000,-1.042,-10.000,841,
,28-aug-2009,14.1,2.162,3.185,0.000,-1.438,-10.000,1397,
,29-aug-2009,13.5,1.668,2.314,1.568,1.568,-7.932,949,
,30-aug-2009,14.9,0.892,1.310,0.000,-1.852,-10.000,495,
,31-aug-2009,15.9,0.862,1.384,0.000,-10.000,-10.000,555,
,01-sep-2009,14.2,1.974,2.761,0.000,-1.926,-10.000,1186,
,02-sep-2009,13.2,0.782,1.102,0.000,-10.000,-10.000,351,
,03-sep-2009,13.1,2.131,3.133,1.031,1.031,-8.469,1405,
,04-sep-2009,12.8,2.294,3.381,2.504,2.504,-6.551,1567,
,05-sep-2009,13.4,1.698,2.292,4.163,4.163,-4.526,835,
,06-sep-2009,13.6,0.981,1.369,0.000,-0.293,-8.718,363,
,07-sep-2009,15.1,1.681,2.466,1.281,1.281,-7.001,1198,
,08-sep-2009,15.3,0.694,1.033,0.000,-1.532,-9.457,271,
,09-sep-2009,14.2,2.067,2.849,1.967,1.967,-7.017,1677,
,10-sep-2009,14.2,1.891,2.580,3.724,3.724,-4.875,1347,
,11-sep-2009,14.7,1.908,2.654,5.468,5.468,-2.823,1510,
,12-sep-2009,15.5,1.976,2.728,7.146,7.146,-0.906,1505,
,13-sep-2009,14.9,1.827,2.508,8.754,8.754,0.867,1334,
,14-sep-2009,14.2,1.242,1.674,9.797,9.797,2.008,777,
,15-sep-2009,13.7,1.347,1.851,11.024,11.024,3.356,813,
,16-sep-2009,13.7,1.373,1.860,12.160,12.160,4.629,799,
,17-sep-2009,13.8,1.095,1.477,13.134,13.134,5.724,761,
,18-sep-2009,13.4,1.145,1.539,14.142,14.142,6.869,627,
,19-sep-2009,13.1,1.002,1.341,14.915,14.915,7.771,559,
,20-sep-2009,12.4,1.595,2.203,16.294,16.294,9.366,1203,
,21-sep-2009,13.4,1.952,2.477,17.957,17.957,11.318,710,
,22-sep-2009,14.3,1.651,2.334,19.238,19.238,12.847,1081,
,23-sep-2009,13.4,1.653,2.240,20.502,20.502,14.352,982,
,24-sep-2009,12.7,1.338,1.772,21.591,21.591,15.632,722,
,25-sep-2009,13.7,1.678,2.196,22.939,22.939,17.216,928,
,26-sep-2009,14.8,1.123,1.493,23.828,23.828,18.258,590,
,27-sep-2009,15.0,1.135,1.491,24.717,24.717,19.299,584,
,28-sep-2009,14.8,1.473,1.849,25.859,25.859,20.635,580,
,29-sep-2009,14.9,1.298,1.693,26.851,26.851,21.794,678,
,30-sep-2009,15.3,1.297,1.785,27.832,27.832,22.939,1019,
,01-oct-2009,13.9,0.929,1.251,28.526,28.526,23.747,544,
,02-oct-2009,13.3,1.392,1.812,29.556,29.556,24.948,612,
,03-oct-2009,12.9,1.249,1.691,29.070,29.070,24.610,585,
,04-oct-2009,11.6,1.075,1.473,29.861,29.861,25.528,748,
,05-oct-2009,12.4,1.175,1.650,30.717,30.717,26.520,1046,
,06-oct-2009,12.8,0.452,0.627,5.843,5.843,1.698,163,
,07-oct-2009,9.9,0.764,1.099,6.466,6.466,2.362,712,
,08-oct-2009,11.0,0.939,1.436,7.349,7.349,3.300,989,
,09-oct-2009,11.1,0.739,0.992,0.000,-1.561,-5.561,334,
,10-oct-2009,11.6,0.851,1.160,0.651,0.651,-4.631,597,
,11-oct-2009,12.4,0.792,1.145,0.000,-0.161,-5.207,698,
,12-oct-2009,10.7,0.944,1.397,0.844,0.844,-4.103,1045,
,13-oct-2009,11.3,0.620,0.833,1.359,1.359,-3.378,390,
,14-oct-2009,12.9,0.622,0.824,1.874,1.874,-2.687,366,
,15-oct-2009,13.2,0.649,0.872,2.412,2.412,-2.003,412,
,16-oct-2009,12.9,0.672,0.943,3.069,3.069,-1.231,576,
,17-oct-2009,10.5,0.634,0.967,3.685,3.685,-0.536,901,
,18-oct-2009,11.3,0.711,0.950,3.772,3.772,-0.398,368,
,19-oct-2009,11.4,0.862,1.119,3.905,3.905,-0.216,220,
,20-oct-2009,11.4,0.799,1.096,0.000,-6.325,-10.000,503,
,21-oct-2009,10.9,0.792,1.063,0.000,-10.000,-10.000,368,
,22-oct-2009,11.4,0.583,0.791,0.000,-10.000,-10.000,370,
,23-oct-2009,11.3,0.474,0.660,0.000,-0.326,-9.826,334,
,24-oct-2009,12.7,0.883,1.209,0.000,-4.917,-10.000,514,
,25-oct-2009,11.6,1.157,1.455,0.857,0.857,-8.643,517,
,26-oct-2009,11.1,0.354,0.524,1.009,1.009,-8.056,379,
,27-oct-2009,12.6,0.610,0.831,0.000,-1.686,-10.000,178,
,28-oct-2009,12.7,0.660,0.885,0.460,0.460,-9.040,473,
,29-oct-2009,13.2,0.641,0.826,0.898,0.898,-8.147,43,
,30-oct-2009,13.9,0.378,0.574,0.000,-10.000,-10.000,71,
,31-oct-2009,12.6,0.650,0.856,0.150,0.150,-9.350,454,
,01-nov-2009,11.8,0.370,0.588,0.000,-10.000,-10.000,532,
,02-nov-2009,9.2,0.456,0.640,0.000,-2.144,-10.000,291,
,03-nov-2009,9.7,0.459,0.670,0.000,-5.341,-10.000,546,
,04-nov-2009,8.4,0.888,1.132,0.000,-0.812,-10.000,572,
,05-nov-2009,8.2,0.983,1.239,0.983,0.983,-8.517,423,
,06-nov-2009,8.4,0.522,0.701,0.000,-3.100,-10.000,383,
,07-nov-2009,7.1,0.521,0.704,0.000,-4.379,-10.000,259,
,08-nov-2009,7.5,0.383,0.539,0.383,0.383,-9.117,599,
,09-nov-2009,6.8,0.263,0.377,0.000,-10.000,-10.000,208,
,10-nov-2009,7.9,0.095,0.216,0.000,-1.705,-10.000,549,
,11-nov-2009,6.7,0.223,0.313,0.000,-10.000,-10.000,172,
,12-nov-2009,7.6,0.551,0.712,0.000,-5.549,-10.000,287,
,13-nov-2009,6.5,0.427,0.566,0.000,-8.673,-10.000,231,
,14-nov-2009,7.6,0.322,0.451,0.000,-5.778,-10.000,337,
,15-nov-2009,7.4,0.370,0.486,0.000,-0.830,-10.000,411,
,16-nov-2009,8.8,0.354,0.463,0.000,-10.000,-10.000,438,
,17-nov-2009,7.2,0.484,0.595,0.000,-0.916,-10.000,424,
,18-nov-2009,9.3,0.349,0.546,0.000,-10.000,-10.000,142,
,19-nov-2009,11.4,0.384,0.642,0.000,-10.000,-10.000,63,
,20-nov-2009,9.9,0.129,0.195,0.000,-0.171,-9.671,457,
,21-nov-2009,9.6,0.706,0.915,0.000,-10.000,-10.000,203,
,22-nov-2009,7.9,0.877,1.181,0.000,-4.923,-10.000,208,
,23-nov-2009,8.1,0.571,0.685,0.000,-10.000,-10.000,305,
,24-nov-2009,9.1,0.631,0.838,0.000,-8.969,-10.000,104,
,25-nov-2009,6.8,0.835,1.001,0.435,0.435,-9.065,324,
,26-nov-2009,6.0,0.444,0.504,0.777,0.777,-8.268,401,
,27-nov-2009,5.2,0.294,0.384,0.969,0.969,-7.661,254,
,28-nov-2009,4.5,0.119,0.178,0.000,-4.814,-10.000,150,
,29-nov-2009,4.6,0.408,0.600,0.000,-10.000,-10.000,112,
,30-nov-2009,3.0,0.095,0.133,0.095,0.095,-9.405,391,
,01-dec-2009,3.5,0.239,0.376,0.000,-4.866,-10.000,83,
,02-dec-2009,5.7,0.187,0.267,0.000,-9.613,-10.000,179,
,03-dec-2009,4.6,0.192,0.223,0.000,-0.308,-9.808,328,
,04-dec-2009,4.4,0.229,0.318,0.000,-10.000,-10.000,101,
,05-dec-2009,6.6,0.305,0.433,0.000,-8.895,-10.000,123,
,06-dec-2009,5.7,0.302,0.328,0.000,-0.198,-9.698,324,
,07-dec-2009,5.7,0.255,0.341,0.000,-5.145,-10.000,182,
,08-dec-2009,5.9,0.353,0.487,0.000,-3.047,-10.000,80,
,09-dec-2009,6.6,0.396,0.477,0.000,-3.504,-10.000,202,
,10-dec-2009,5.0,0.000,0.000,0.000,-0.200,-9.700,334,
,11-dec-2009,6.2,0.358,0.444,0.358,0.358,-8.857,184,
,12-dec-2009,5.0,0.249,0.342,0.607,0.607,-8.165,146,
,13-dec-2009,3.1,0.062,0.113,0.669,0.669,-7.694,197,
,14-dec-2009,2.6,0.217,0.295,0.585,0.585,-7.392,66,
,15-dec-2009,4.9,0.108,0.168,0.000,-0.608,-8.215,173,
,16-dec-2009,4.5,0.128,0.190,0.000,-0.972,-8.776,149,
,17-dec-2009,4.0,0.042,0.081,0.000,-0.258,-8.595,209,
,18-dec-2009,2.0,0.135,0.190,0.035,0.035,-8.131,206,
,19-dec-2009,1.7,0.096,0.149,0.000,-1.969,-9.728,225,
,20-dec-2009,1.2,0.153,0.164,0.153,0.153,-9.088,314,
,21-dec-2009,0.9,0.026,0.063,0.179,0.179,-8.608,206,
,22-dec-2009,0.8,0.000,0.000,0.179,0.179,-8.178,304,
,23-dec-2009,0.5,0.114,0.166,0.293,0.293,-7.655,134,
,24-dec-2009,0.4,0.000,0.017,0.293,0.293,-7.272,238,
,25-dec-2009,0.4,0.191,0.263,0.000,-4.217,-10.000,77,
,26-dec-2009,0.5,0.120,0.161,0.000,-0.580,-10.000,250,
,27-dec-2009,0.9,0.149,0.147,0.049,0.049,-9.451,353,
,28-dec-2009,0.6,0.126,0.215,0.176,0.176,-8.852,183,
,29-dec-2009,0.9,0.694,0.904,0.000,-1.332,-9.915,31,
,30-dec-2009,2.2,0.636,0.867,0.000,-7.664,-10.000,24,
,31-dec-2009,2.0,0.491,0.640,0.000,-0.309,-9.809,114,
,01-jan-2010,0.9,0.000,0.037,0.000,0.000,-9.319,293,
,02-jan-2010,0.4,0.000,0.050,0.000,-0.300,-9.153,369,
,03-jan-2010,0.3,0.188,0.274,0.188,0.188,-8.507,260,
,04-jan-2010,0.1,0.049,0.105,0.237,0.237,-8.033,267,
,05-jan-2010,0.2,0.000,0.011,0.000,-0.463,-8.331,355,
,06-jan-2010,0.0,0.055,0.092,0.000,-1.245,-9.159,273,
,07-jan-2010,0.0,0.034,0.051,0.000,-0.866,-9.567,213,
,08-jan-2010,-0.0,0.000,0.000,0.000,0.000,-9.089,318,
,09-jan-2010,-0.1,0.107,0.377,0.000,-0.193,-8.828,284,
,10-jan-2010,-0.1,0.237,0.327,0.000,-1.163,-9.549,113,
,11-jan-2010,0.0,0.204,0.289,0.000,-2.296,-10.000,127,
